113.390739,31.692687,0.307675
113.390704,31.692737,1.59307
113.39065,31.692735,0.491305
113.39073,31.692783,1.21199
113.390703,31.692829,0.866212
113.390742,31.692869,0.399501
113.390719,31.692911,0.322145
113.390759,31.692951,0.320755
113.39082,31.692949,0.437687
113.390851,31.692993,0.508053
113.390761,31.69304,0.245693
113.39082,31.69304,2.25323
113.390913,31.693081,0.199778
113.390851,31.693084,2.02301
113.390823,31.693128,1.93724
113.390761,31.69313,0.155472
113.390931,31.693163,0.105527
113.390863,31.693168,1.94789
113.390841,31.693209,1.95647
113.390943,31.693248,0.34599
113.39088,31.693249,1.58882
113.390851,31.693293,0.376261
113.390969,31.693295,0.585554
113.390932,31.693343,2.2299
113.390877,31.69334,0.399288
113.390997,31.6934,0.454506
113.390946,31.693395,1.8257
113.390905,31.693445,0.366046
113.39101,31.693453,0.251165
113.390973,31.693501,2.22121
113.390918,31.693497,0.519222
113.39108,31.69351,0.149375
113.391035,31.69356,2.16343
113.390985,31.693554,1.79535
113.390942,31.693603,0.141894
113.391042,31.693615,1.69
113.391092,31.693621,0.466298
113.391,31.693664,0.332937
113.391101,31.693677,0.614927
113.386622,31.694944,0.117766
113.386567,31.694934,0.108824
113.386469,31.694965,0.101026
113.386523,31.694975,0.125142
113.386425,31.695007,0.101145
113.391059,31.693725,2.0759
113.391008,31.693719,0.519102
113.391071,31.693779,1.75257
113.391124,31.693783,0.503562
113.386791,31.694973,0.110907
113.386734,31.694964,0.10734
113.386635,31.694995,0.129683
113.386693,31.695005,0.126734
113.386537,31.695026,0.134939
113.386594,31.695036,0.162783
113.386438,31.695058,0.102585
113.386496,31.695067,0.151141
113.391031,31.693825,0.201049
113.391145,31.693832,0.807032
113.391112,31.693877,1.64583
113.386857,31.695035,0.124449
113.386758,31.695067,0.124186
113.386705,31.695056,0.115506
113.38666,31.695098,0.207948
113.386606,31.695087,0.158973
113.386561,31.695129,0.211539
113.386508,31.695119,0.153977
113.386463,31.695161,0.174591
113.386409,31.69515,0.107779
113.386364,31.695192,0.109
113.391197,31.693926,0.796033
113.391138,31.693923,1.56734
113.391104,31.693968,0.335431
113.382153,31.696177,0.121019
113.382203,31.696202,0.108838
113.386568,31.695183,0.170275
113.386621,31.695194,0.312151
113.386522,31.695225,0.233486
113.38647,31.695214,0.163146
113.386371,31.695245,0.117884
113.386424,31.695256,0.171847
113.386325,31.695288,0.10308
113.391225,31.693971,0.274005
113.391194,31.694015,1.8618
113.391132,31.694013,1.06122
113.386582,31.695289,0.275619
113.386529,31.695278,0.199373
113.386484,31.69532,0.221403
113.386431,31.69531,0.16603
113.386385,31.695352,0.14749
113.386332,31.695341,0.104993
113.391272,31.694067,0.419338
113.391218,31.694062,1.53213
113.391179,31.694109,0.894042
113.391282,31.694121,0.512307
113.381758,31.696534,0.122632
113.38665,31.695351,0.235476
113.386593,31.695341,0.231763
113.386551,31.695382,0.245963
113.386495,31.695372,0.221798
113.386396,31.695404,0.156805
113.386453,31.695413,0.194188
113.386354,31.695445,0.123407
113.391238,31.69417,2.90025
113.391189,31.694163,0.892129
113.391245,31.694225,2.47694
113.391296,31.694232,0.849382
113.38667,31.695399,0.190491
113.386635,31.695438,0.186031
113.386572,31.695431,0.227197
113.386536,31.69547,0.213264
113.386474,31.695462,0.222106
113.386438,31.695502,0.157676
113.386375,31.695494,0.147996
113.391203,31.694273,0.537941
113.391307,31.694285,0.689494
113.391266,31.694332,0.63495
113.386661,31.695486,0.154386
113.386624,31.695525,0.149726
113.386562,31.695517,0.221063
113.386526,31.695556,0.179047
113.386464,31.695549,0.319589
113.391373,31.694343,0.617749
113.391333,31.69439,3.05037
113.39128,31.694385,0.875431
113.385769,31.695646,0.207692
113.385852,31.6957,0.239004
113.38579,31.695695,0.219618
113.385878,31.695748,0.222011
113.386653,31.695571,0.197339
113.386554,31.695603,0.27896
113.386619,31.69561,0.133454
113.386521,31.695641,0.13703
113.386456,31.695634,1.04207
113.391401,31.694448,1.51271
113.391347,31.694442,2.70885
113.391307,31.694489,0.950482
113.384304,31.69618,0.102384
113.384201,31.696198,0.109286
113.385488,31.695767,0.163798
113.385401,31.695816,0.149188
113.385315,31.695868,0.107218
113.385756,31.695737,0.261873
113.385694,31.695732,0.106552
113.385661,31.695776,0.289958
113.38551,31.695818,0.155933
113.385569,31.695818,0.231444
113.385842,31.695789,0.296833
113.385782,31.695784,0.22994
113.385934,31.69584,0.37903
113.385871,31.695836,0.286259
113.38674,31.695626,0.187733
113.386698,31.695668,0.100481
113.386642,31.695658,0.19315
113.3866,31.695699,0.161987
113.386543,31.695689,0.316801
113.386501,31.695731,0.209453
113.386445,31.695721,0.370187
113.386109,31.695862,0.40285
113.386054,31.695854,0.504646
113.391413,31.6945,1.32353
113.391373,31.694548,2.90777
113.39132,31.694541,1.04943
113.383213,31.696564,0.11042
113.383265,31.696593,0.103385
113.383707,31.69646,0.15247
113.384155,31.696284,0.118819
113.383813,31.696462,0.180028
113.38548,31.695866,0.2237
113.385423,31.695867,0.148861
113.385393,31.695917,0.188145
113.385337,31.695919,0.122253
113.385307,31.695969,0.158364
113.385687,31.695823,0.233992
